anzsic06,Area,year,geo_count,ec_count
A01,A227000,2000,30,12
A01,A227100,2000,240,220
A01,A227200,2000,189,100
A01,A227300,2000,105,50
A01,A227400,2000,72,90
A01,A227500,2000,156,65
A01,A227600,2000,192,70
A01,A227700,2000,6,0
A01,A227800,2000,180,75
A01,A227900,2000,30,9
A01,A228000,2000,27,3
A01,A228100,2000,15,3
A01,A228200,2000,9,6
A01,A228300,2000,3,3
A01,A228400,2000,21,6
A01,A228500,2000,6,0
A01,A228600,2000,177,120
A01,A228700,2000,141,120
A01,A228800,2000,105,110
A01,A228900,2000,33,0
A01,A229000,2000,3,0
A01,A229100,2000,6,12
A01,A229200,2000,3,0
A01,A229300,2000,3,3
A01,A229400,2000,129,110
A01,A229500,2000,0,0
A01,A229600,2000,3,3
A01,A229700,2000,12,0
A01,A229800,2000,0,0
A01,A230000,2000,3,0
A01,A230100,2000,9,18
A01,A230300,2000,3,3
A01,A230400,2000,3,6
A01,A230500,2000,6,0
A01,A230600,2000,18,15
A01,A230700,2000,6,0
A01,A230800,2000,3,0
A01,A230900,2000,3,0
A01,A231000,2000,0,9
A01,A231100,2000,12,12
A01,A231200,2000,0,0
A01,A231300,2000,3,0
A01,A231400,2000,0,0
A01,A231500,2000,3,0
A01,A231600,2000,3,0
A01,A231700,2000,3,0
A01,A231800,2000,6,0
A01,A231900,2000,15,15
A01,A232000,2000,0,0
A01,A232100,2000,6,3
A01,A232200,2000,18,15
A01,A232300,2000,0,0
A01,A232400,2000,24,45
A01,A232500,2000,87,75
A01,A232600,2000,24,12
A01,A232700,2000,6,0
A01,A232800,2000,270,160
A01,A232900,2000,195,130
A01,A233000,2000,336,220
A01,A233100,2000,33,20
A01,A233200,2000,6,12
A01,A233300,2000,21,21
A01,A233400,2000,144,100
A01,A233500,2000,153,190
A01,A233600,2000,27,30
A01,A233700,2000,276,260
A01,A233800,2000,144,210
A01,A234000,2000,129,120
A01,A234100,2000,0,6
A01,A234200,2000,12,30
A01,A234300,2000,24,85
A01,A234400,2000,120,150
A01,A234500,2000,42,25
A01,A234600,2000,165,190
A01,A234700,2000,0,3
A01,A234800,2000,147,210
A01,A234900,2000,6,0
A01,A235000,2000,3,0
A01,A235100,2000,21,30
A01,A235200,2000,9,6
A01,A235300,2000,54,40
A01,A235400,2000,15,15
A01,A235500,2000,0,0
A01,A235600,2000,3,0
A01,A235700,2000,3,6
A01,A235800,2000,12,3
A01,A235900,2000,3,3
A01,A236000,2000,60,55
A01,A236100,2000,24,9
A01,A236300,2000,9,3
A01,A236400,2000,36,15
A01,A236500,2000,42,40
A01,A236600,2000,78,130
A01,A236700,2000,9,12
A01,A236800,2000,0,0
A01,A236900,2000,18,3
A01,A237000,2000,3,35
A01,A237100,2000,0,0
A01,A237200,2000,3,35
A01,A237400,2000,9,15
A01,A237500,2000,6,0
A01,A237600,2000,9,12
A01,A237700,2000,63,90
A01,A237800,2000,9,3
A01,A237900,2000,33,9
A01,A238000,2000,0,0
A01,A238100,2000,9,9
A01,A238200,2000,21,15
A01,A238300,2000,6,3
A01,A238400,2000,6,0
A01,A238500,2000,6,0
A01,A238600,2000,3,9
A01,A238800,2000,6,0
A01,A238900,2000,15,25
A01,A239000,2000,9,0
A01,A239200,2000,0,0
A01,A239400,2000,36,9
A01,A239500,2000,3,0
A01,A239600,2000,6,0
A01,A239700,2000,3,0
A01,A239800,2000,3,0
A01,A240000,2000,0,0
A01,A240300,2000,3,0
A01,A240400,2000,0,0
A01,A240600,2000,3,0
A01,A240800,2000,0,6
A01,A241100,2000,0,3
A01,A241200,2000,15,6
A01,A241300,2000,0,0
A01,A241400,2000,3,0
A01,A241500,2000,12,12
A01,A241600,2000,6,3
A01,A241800,2000,3,0
A01,A241900,2000,0,0
A01,A242000,2000,0,0
A01,A242200,2000,6,6
A01,A242300,2000,63,18
A01,A242400,2000,0,0
A01,A242600,2000,3,0
A01,A242800,2000,6,0
A01,A243000,2000,0,0
A01,A243100,2000,6,6
A01,A243400,2000,3,0
A01,A243600,2000,0,0
A01,A243900,2000,0,0
A01,A244000,2000,3,0
A01,A244100,2000,0,0
A01,A244200,2000,0,0
A01,A244300,2000,6,0
A01,A244400,2000,0,0
A01,A244700,2000,3,0
A01,A244800,2000,0,0
A01,A245300,2000,0,0
A01,A245400,2000,0,0
A01,A245600,2000,0,3
A01,A245900,2000,0,3
A01,A246300,2000,0,0
A01,A246600,2000,3,0
A01,A246800,2000,18,15
A01,A246900,2000,0,0
A01,A247100,2000,3,0
A01,A247200,2000,0,0
A01,A247300,2000,3,0
A01,A247400,2000,3,0
A01,A247500,2000,33,15
A01,A247600,2000,3,3
A01,A247900,2000,0,0
A01,A248000,2000,6,0
A01,A248200,2000,6,0
A01,A248300,2000,3,0
A01,A248400,2000,0,0
A01,A248500,2000,3,0
A01,A248600,2000,3,18
A01,A248900,2000,0,6
A01,A249100,2000,0,0
A01,A249300,2000,0,0
A01,A249500,2000,3,0
A01,A249600,2000,0,0
A01,A249700,2000,0,0
A01,A249900,2000,3,0
A01,A250000,2000,0,0
A01,A250100,2000,3,0
A01,A250500,2000,0,0
A01,A250600,2000,0,0
A01,A250800,2000,0,0
A01,A250900,2000,3,0
A01,A251000,2000,0,0
A01,A251400,2000,3,18
A01,A251500,2000,3,0
A01,A251600,2000,3,0
A01,A251800,2000,0,0
A01,A251900,2000,0,0
A01,A252500,2000,3,0
A01,A252600,2000,0,0
A01,A253100,2000,0,0
A01,A253300,2000,0,6
A01,A253600,2000,0,0
A01,A253700,2000,0,0
A01,A254000,2000,3,0
A01,A254100,2000,0,0
A01,A254200,2000,0,0
A01,A254600,2000,3,0
A01,A254700,2000,3,3
A01,A254800,2000,0,0
A01,A254900,2000,3,0
A01,A255000,2000,0,0
A01,A255300,2000,114,110
A01,A255400,2000,84,65
A01,A255500,2000,30,6
A01,A255600,2000,3,3
A01,A255700,2000,3,0
A01,A255800,2000,36,15
A01,A255900,2000,3,0
A01,A256000,2000,0,0
A01,A256100,2000,6,3
A01,A256200,2000,9,6
A01,A256300,2000,9,15
A01,A256400,2000,6,0
A01,A256500,2000,213,310
A01,A256600,2000,114,120
A01,A256700,2000,6,0
A01,A256800,2000,156,140
A01,A256900,2000,18,12
A01,A257000,2000,126,100
A01,A257100,2000,24,15
A01,A257200,2000,126,180
A01,A257300,2000,96,150
A01,A257400,2000,150,200
A01,A257500,2000,18,18
A01,A257700,2000,48,60
A01,A257800,2000,213,250
A01,A257900,2000,51,110
A01,A258400,2000,0,3
A01,A258500,2000,3,0
A01,A258900,2000,6,0
A01,A300300,2000,204,240
A01,A300400,2000,0,0
A01,A300500,2000,51,40
A01,A300600,2000,57,65
A01,A300700,2000,84,560
A01,A300800,2000,45,180
A01,A300900,2000,195,270
A01,A301000,2000,102,900
A01,A301100,2000,9,55
A01,A301200,2000,36,230
A01,A301300,2000,6,15
A01,A301500,2000,189,240
A01,A301600,2000,147,900
A01,A301700,2000,30,160
A01,A301800,2000,132,110
A01,A301900,2000,0,6
A01,A302100,2000,120,410
A01,A302200,2000,87,260
A01,A302300,2000,45,21
A01,A302400,2000,24,100
A01,A302500,2000,78,55
A01,A302600,2000,36,12
A01,A302700,2000,72,210
A01,A302800,2000,6,12
A01,A302900,2000,3,0
A01,A303000,2000,21,45
A01,A303100,2000,12,9
A01,A303200,2000,6,3
A01,A303300,2000,15,0
A01,A303400,2000,3,0
A01,A303500,2000,18,15
A01,A303600,2000,45,60
A01,A303800,2000,0,0
A01,A303900,2000,3,0
A01,A304000,2000,0,0
A01,A304100,2000,3,0
A01,A304200,2000,0,0
A01,A304300,2000,6,3
A01,A304400,2000,3,0
A01,A304500,2000,6,0
A01,A304600,2000,6,12
A01,A304700,2000,3,3
A01,A304800,2000,18,35
A01,A305000,2000,3,0
A01,A305100,2000,6,18
A01,A305200,2000,0,3
A01,A305300,2000,6,20
A01,A305400,2000,3,3
A01,A305500,2000,0,0
A01,A305600,2000,0,0
A01,A305700,2000,3,0
A01,A305800,2000,0,0
A01,A305900,2000,6,0
A01,A306000,2000,9,90
A01,A306200,2000,0,0
A01,A306300,2000,147,110
A01,A306400,2000,3,0
A01,A306500,2000,87,40
A01,A306600,2000,309,220
A01,A306700,2000,3,0
A01,A306800,2000,9,0
A01,A306900,2000,60,25
A01,A307000,2000,237,210
A01,A307100,2000,39,45
A01,A307200,2000,228,340
A01,A307300,2000,186,490
A01,A307400,2000,69,120
A01,A307500,2000,27,65
A01,A307600,2000,9,35
A01,A307700,2000,6,6
A01,A307800,2000,12,25
A01,A307900,2000,24,30
A01,A308000,2000,9,9
A01,A308100,2000,18,25
A01,A308200,2000,3,15
A01,A308300,2000,6,0
A01,A308400,2000,6,3
A01,A308500,2000,15,12
A01,A308600,2000,9,3
A01,A308800,2000,159,110
A01,A308900,2000,27,21
A01,A309000,2000,72,65
A01,A309200,2000,9,0
A01,A309300,2000,27,21
A01,A309400,2000,9,9
A01,A309500,2000,21,21
A01,A309600,2000,24,30
A01,A309700,2000,132,100
A01,A309800,2000,18,6
A01,A309900,2000,48,40
A01,A310000,2000,3,0
A01,A310100,2000,3,3
A01,A310300,2000,6,3
A01,A310400,2000,3,0
A01,A310500,2000,6,0
A01,A310600,2000,3,0
A01,A310700,2000,6,0
A01,A310800,2000,12,3
A01,A310900,2000,12,3
A01,A311000,2000,51,12
A01,A311100,2000,48,30
A01,A311200,2000,9,6
A01,A311300,2000,39,12
A01,A311400,2000,39,18
A01,A311500,2000,12,3
A01,A311700,2000,27,9
A01,A311800,2000,42,25
A01,A311900,2000,102,70
A01,A312000,2000,93,65
A01,A312100,2000,30,18
A01,A312200,2000,228,330
A01,A312300,2000,9,3
A01,A312400,2000,186,140
A01,A312500,2000,201,180
A01,A312600,2000,87,40
A01,A312700,2000,174,100
A01,A312800,2000,132,100
A01,A312900,2000,15,3
A01,A313000,2000,84,65
A01,A313100,2000,123,120
A01,A313200,2000,51,9
A01,A313300,2000,198,100
A01,A313400,2000,123,45
A01,A313500,2000,111,40
A01,A313600,2000,159,110
A01,A313700,2000,156,40
A01,A313800,2000,108,55
A01,A313900,2000,0,3
A01,A314000,2000,12,12
A01,A314100,2000,9,0
A01,A314200,2000,9,0
A01,A314300,2000,6,0
A01,A314400,2000,0,3
A01,A314500,2000,6,0
A01,A314600,2000,9,6
A01,A314700,2000,57,80
A01,A314800,2000,135,40
A01,A314900,2000,9,6
A01,A315000,2000,9,3
A01,A315100,2000,60,50
A01,A315200,2000,48,21
A01,A315300,2000,18,3
A01,A315400,2000,3,0
A01,A315500,2000,123,70
A01,A315600,2000,24,20
A01,A315700,2000,15,12
A01,A315800,2000,9,12
A01,A316000,2000,3,0
A01,A316100,2000,0,0
A01,A316200,2000,6,0
A01,A316300,2000,6,0
A01,A316400,2000,24,30
A01,A316500,2000,51,95
A01,A316600,2000,51,18
A01,A316700,2000,21,85
A01,A316800,2000,12,0
A01,A316900,2000,3,21
A01,A317000,2000,18,60
A01,A317100,2000,6,3
A01,A317200,2000,36,25
A01,A317300,2000,3,9
A01,A317400,2000,6,15
A01,A317500,2000,9,15
A01,A317600,2000,9,0
A01,A317700,2000,3,3
A01,A317800,2000,9,0
A01,A317900,2000,3,3
A01,A318000,2000,0,0
A01,A318100,2000,9,15
A01,A318300,2000,6,0
A01,A318400,2000,48,65
A01,A318500,2000,6,0
A01,A318600,2000,9,21
A01,A318700,2000,3,0
A01,A318800,2000,0,0
A01,A318900,2000,3,0
A01,A319000,2000,0,0
A01,A319100,2000,12,50
A01,A319200,2000,9,3
A01,A319300,2000,3,0
A01,A319400,2000,3,0
A01,A319500,2000,3,0
A01,A319600,2000,3,0
A01,A319700,2000,3,0
A01,A319800,2000,0,0
A01,A319900,2000,0,3
A01,A320000,2000,0,0
A01,A320100,2000,6,0
A01,A320200,2000,3,0
A01,A320300,2000,6,12
A01,A320400,2000,6,90
A01,A320500,2000,3,12
A01,A320600,2000,3,0
A01,A320700,2000,0,0
A01,A320800,2000,6,0
A01,A320900,2000,3,0
A01,A321000,2000,6,3
A01,A321100,2000,3,0
A01,A321200,2000,0,0
A01,A321300,2000,21,90
A01,A321400,2000,3,0
A01,A321500,2000,6,12
A01,A321600,2000,6,0
A01,A321700,2000,3,0
A01,A321800,2000,9,0
A01,A321900,2000,3,0
A01,A322100,2000,3,0
A01,A322200,2000,0,3
A01,A322300,2000,3,3
A01,A322400,2000,3,0
A01,A322500,2000,0,0
A01,A322600,2000,6,0
A01,A322900,2000,3,0
A01,A323000,2000,3,0
A01,A323100,2000,9,0
A01,A323200,2000,0,0
A01,A323400,2000,3,0
A01,A323500,2000,3,3
A01,A323700,2000,0,0
A01,A323900,2000,3,0
A01,A324000,2000,3,0
A01,A324200,2000,3,0
A01,A324300,2000,9,18
A01,A324400,2000,0,0
A01,A324500,2000,24,18
A01,A324600,2000,3,6
A01,A324700,2000,0,0
A01,A324800,2000,3,3
A01,A325000,2000,6,0
A01,A325100,2000,0,0
A01,A325300,2000,0,0
A01,A325600,2000,6,0
A01,A325700,2000,9,18
A01,A325800,2000,0,0
A01,A325900,2000,3,0
A01,A326000,2000,0,0
A01,A326100,2000,0,0
A01,A326200,2000,6,3
A01,A326300,2000,0,0
A01,A326600,2000,6,12
A01,A326700,2000,6,0
A01,A326800,2000,3,0
A01,A326900,2000,0,0
A01,A327000,2000,6,0
A01,A327100,2000,3,6
A01,A327200,2000,0,0
A01,A327300,2000,6,12
A01,A327400,2000,0,0
A01,A327500,2000,0,0
A01,A327600,2000,0,0
A01,A327700,2000,6,0
A01,A327800,2000,6,0
A01,A327900,2000,0,0
A01,A328000,2000,9,40
A01,A328100,2000,3,0
A01,A328200,2000,0,9
A01,A328400,2000,3,6
A01,A328500,2000,3,0
A01,A328600,2000,3,0
A01,A328800,2000,3,0
A01,A328900,2000,0,9
A01,A329000,2000,24,6
A01,A329100,2000,3,0
A01,A329200,2000,0,6
A01,A329400,2000,3,0
A01,A329500,2000,0,0
A01,A329800,2000,6,3
A01,A330000,2000,12,6
A01,A330100,2000,3,21
A01,A330200,2000,6,30
A01,A330300,2000,6,0
A01,A330400,2000,3,3
A01,A330500,2000,6,0
A01,A330600,2000,3,6
A01,A330800,2000,3,3
A01,A330900,2000,6,0
A01,A331000,2000,0,0
A01,A331100,2000,3,0
A01,A331200,2000,6,0
A01,A331300,2000,9,3
A01,A331400,2000,0,0
A01,A331500,2000,0,0
A01,A331600,2000,33,80
A01,A331700,2000,3,0
A01,A331900,2000,18,35
A01,A332000,2000,9,0
A01,A332100,2000,3,9
A01,A332200,2000,15,15
A01,A332300,2000,0,0
A01,A332400,2000,6,0
A01,A332500,2000,6,3
A01,A332700,2000,6,0
A01,A332800,2000,9,9
A01,A332900,2000,9,0
A01,A333100,2000,114,130
A01,A333200,2000,99,35
A01,A333300,2000,87,35
A01,A333500,2000,12,3
A01,A333600,2000,18,35
A01,A333700,2000,114,120
A01,A333800,2000,138,190
A01,A333900,2000,81,40
A01,A334000,2000,72,35
A01,A334100,2000,69,70
A01,A334200,2000,207,190
A01,A334300,2000,75,75
A01,A334400,2000,111,70
A01,A334500,2000,174,100
A01,A334600,2000,51,21
A01,A334700,2000,9,3
A01,A334800,2000,9,3
A01,A334900,2000,15,3
A01,A335000,2000,153,100
A01,A335100,2000,12,0
A01,A335200,2000,3,0
A01,A335300,2000,9,0
A01,A335400,2000,198,130
A01,A335500,2000,24,3
A01,A335600,2000,135,210
A01,A335700,2000,33,120
A01,A335800,2000,147,80
A01,A335900,2000,132,35
A01,A336000,2000,9,15
A01,A336100,2000,12,21
A01,A336200,2000,39,30
A01,A336300,2000,42,15
A01,A336400,2000,72,30
A01,A336600,2000,42,65
A01,A336700,2000,228,270
A01,A336800,2000,300,310
A01,A336900,2000,42,75
A01,A337000,2000,198,320
A01,A337100,2000,258,260
A01,A337200,2000,246,230
A01,A337300,2000,204,240
A01,A337400,2000,9,9
A01,A337500,2000,27,40
A01,A337600,2000,39,30
A01,A337700,2000,39,80
A01,A337800,2000,6,3
A01,A337900,2000,0,0
A01,A338000,2000,12,9
A01,A338200,2000,15,21
A01,A338300,2000,3,0
A01,A338400,2000,3,0
A01,A338500,2000,12,12
A01,A338600,2000,15,40
A01,A338700,2000,186,220
A01,A338800,2000,192,140
A01,A338900,2000,24,6
A01,A339000,2000,129,110
A01,A339100,2000,210,280
A01,A339200,2000,21,65
A01,A339300,2000,18,12
A01,A339400,2000,102,60
A01,A339500,2000,114,100
A01,A339600,2000,9,3
A01,A339700,2000,21,3
A01,A339800,2000,18,30
A01,A339900,2000,120,25
A01,A340000,2000,9,6
A01,A340100,2000,0,0
A01,A340200,2000,3,0
A01,A340300,2000,3,0
A01,A340400,2000,3,0
A01,A340600,2000,0,0
A01,A340800,2000,3,12
A01,A341000,2000,0,0
A01,A341100,2000,6,9
A01,A341200,2000,3,0
A01,A341300,2000,3,3
A01,A341400,2000,0,0
A01,A341500,2000,36,80
A01,A341800,2000,9,9
A01,A341900,2000,231,190
A01,A342000,2000,30,9
A01,A342100,2000,141,140
A01,A342200,2000,129,150
A01,A342300,2000,90,55
A01,A342400,2000,147,150
A01,A342500,2000,12,50
A01,A342600,2000,141,150
A01,A342700,2000,3,0
A01,A342800,2000,18,6
A01,A343000,2000,45,45
A01,A343100,2000,63,100
A01,A343300,2000,102,130
A01,A343400,2000,279,240
A01,A343500,2000,117,130
A01,A343600,2000,129,150
A01,A343700,2000,168,170
A01,A343800,2000,12,21
A01,A343900,2000,15,9
A01,A344000,2000,6,0
A01,A344100,2000,9,3
A01,A344200,2000,3,0
A01,A344300,2000,9,0
A01,A344400,2000,3,6
A01,A344500,2000,0,0
A01,A344700,2000,39,25
A01,A344800,2000,117,450
A01,A344900,2000,18,110
A01,A345000,2000,15,30
A01,A345100,2000,135,130
A01,A345200,2000,63,440
A01,A345300,2000,114,120
A01,A345400,2000,9,3
A01,A345500,2000,30,15
A01,A345600,2000,33,60
A01,A345700,2000,144,130
A01,A345800,2000,159,630
A01,A345900,2000,33,50
A01,A346000,2000,12,12
A01,A346200,2000,36,100
A01,A346400,2000,24,20
A01,A346500,2000,0,0
A01,A346600,2000,6,3
A01,A346700,2000,0,0
A01,A346800,2000,15,35
A01,A346900,2000,0,0
A01,A347000,2000,15,3
A01,A347100,2000,6,6
A01,A347200,2000,27,18
A01,A347300,2000,6,21
A01,A347400,2000,0,6
A01,A347500,2000,39,12
A01,A347600,2000,0,0
A01,A347700,2000,0,0
A01,A347800,2000,0,3
A01,A347900,2000,6,0
A01,A348000,2000,6,55
A01,A348100,2000,0,0
A01,A348300,2000,0,0
A01,A348400,2000,6,3
A01,A348500,2000,18,12
A01,A349000,2000,147,140
A01,A349100,2000,69,60
A01,A349200,2000,27,25
A01,A349300,2000,189,150
A01,A349400,2000,84,70
A01,A349600,2000,57,35
A01,A349700,2000,6,0
A01,A349800,2000,15,25
A01,A349900,2000,6,0
A01,A350000,2000,6,3
A01,A350100,2000,9,6
A01,A350200,2000,30,3
A01,A350300,2000,15,15
A01,A350400,2000,0,0
A01,A350500,2000,6,0
A01,A350600,2000,0,3
A01,A350700,2000,3,0
A01,A350900,2000,0,0
A01,A351000,2000,0,0
A01,A351100,2000,0,0
A01,A351200,2000,6,0
A01,A351400,2000,0,3
A01,A351500,2000,6,0
A01,A351600,2000,6,0
A01,A351700,2000,6,0
A01,A351800,2000,6,6
A01,A351900,2000,3,0
A01,A352100,2000,6,0
A01,A352200,2000,3,0
A01,A352500,2000,6,3
A01,A352600,2000,6,6
A01,A352700,2000,9,3
A01,A352800,2000,0,0
A01,A352900,2000,3,6
A01,A353000,2000,3,0
A01,A353200,2000,3,0
A01,A353400,2000,18,0
A01,A353600,2000,3,0
A01,A353700,2000,0,0
A01,A353800,2000,0,0
A01,A353900,2000,42,25
A01,A354000,2000,0,0
A01,A354300,2000,0,9
A01,A354400,2000,3,0
A01,A354800,2000,3,0
A01,A354900,2000,3,0
A01,A355000,2000,6,0
A01,A355100,2000,6,0
A01,A355400,2000,6,0
A01,A355600,2000,6,15
A01,A355700,2000,3,0
A01,A355800,2000,324,370
A01,A355900,2000,132,90
A01,A356000,2000,210,420
A01,A356100,2000,291,470
A01,A356200,2000,177,120
A01,A356300,2000,144,110
A01,A356400,2000,24,12
A01,A356500,2000,27,30
A01,A356600,2000,6,0
A01,A356700,2000,18,15
A01,A356800,2000,66,80
A01,A357000,2000,0,0
A01,A357300,2000,99,130
A01,A357500,2000,36,40
A01,A357600,2000,51,40
A01,A357700,2000,204,230
A01,A357900,2000,327,260
A01,A358000,2000,201,240
A01,A358100,2000,156,290
A01,A358200,2000,213,390
A01,A358300,2000,327,310
A01,A358400,2000,420,280
A01,A358500,2000,267,190
A01,A358600,2000,30,18
A01,A358700,2000,156,110
A01,A358800,2000,30,25
A01,A358900,2000,81,30
A01,A359000,2000,156,120
A01,A359100,2000,348,390
A01,A359300,2000,6,15
A01,A359400,2000,210,200
A01,A359500,2000,372,540
A01,A359600,2000,384,330
A01,A359700,2000,270,310
A01,A359800,2000,9,0
A01,A359900,2000,15,20
A01,A360000,2000,9,6
A01,A360100,2000,6,35
A01,A360200,2000,3,0
A01,A360300,2000,6,0
A01,A360400,2000,30,12
A01,A360500,2000,90,35
A01,A360600,2000,9,6
A01,A360700,2000,3,3
A01,A360800,2000,45,15
A01,A360900,2000,27,12
A01,A361000,2000,9,9
A01,A361100,2000,0,0
A01,A361200,2000,3,0
A01,A361300,2000,3,0
A01,A361400,2000,6,3
A01,A361500,2000,0,3
A01,A361600,2000,0,0
A01,A361700,2000,6,3
A01,A361800,2000,3,0
A01,A361900,2000,3,0
A01,A362100,2000,0,0
A01,A362200,2000,3,0
A01,A362300,2000,66,80
A01,A362400,2000,6,6
A01,A362500,2000,0,0
A01,A362600,2000,3,3
A01,A362700,2000,3,0
A01,A362800,2000,3,0
A01,A362900,2000,3,3
A01,A363000,2000,6,0
A01,A363100,2000,66,50
A01,A363300,2000,6,3
A01,C07601,2000,2133,1450
A01,C07602,2000,108,40
A01,C07603,2000,138,390
A01,C07604,2000,18,30
A01,C07605,2000,18,6
A01,C07606,2000,99,290
A01,C07607,2000,153,150
A01,C07608,2000,18,3
A01,C07609,2000,75,90
A01,C07610,2000,39,65
A01,C07611,2000,12,25
A01,C07612,2000,33,12
A01,C07613,2000,9,6
A01,C07614,2000,39,21
A01,C07615,2000,30,65
A01,C07616,2000,66,15
A01,C07617,2000,114,380
A01,C07618,2000,39,65
A01,C07619,2000,21,70
A01,C07620,2000,138,85
A01,C07621,2000,2247,2250
A01,CTotal,2000,5544,5500
A01,R01,2000,6150,3350
A01,R02,2000,5544,5500
A01,R03,2000,14379,11000
A01,R04,2000,6009,4600
A01,R05,2000,1335,3550
A01,R06,2000,4044,9700
A01,R07,2000,5091,2750
A01,R08,2000,6996,6900
A01,R09,2000,2394,2500
A01,R12,2000,879,550
A01,R13,2000,10332,9400
A01,R14,2000,4149,5500
A01,R15,2000,4788,4800
A01,R16,2000,1842,5100
A01,R17,2000,120,250
A01,R18,2000,1515,1850
A01,R99,2000,45,45
A01,RTotal,2000,75612,77400
A01,T001,2000,2406,1600
A01,T002,2000,2127,910
A01,T003,2000,1614,860
A01,T011,2000,582,260
A01,T012,2000,1194,610
A01,T013,2000,3528,3100
A01,T015,2000,2742,1500
A01,T016,2000,360,260
A01,T017,2000,2235,2150
A01,T018,2000,1014,770
A01,T019,2000,876,560
A01,T020,2000,705,710
A01,T021,2000,564,620
A01,T022,2000,3315,2350
A01,T023,2000,513,370
A01,T024,2000,1110,860
A01,T025,2000,1191,980
A01,T026,2000,9,15
A01,T027,2000,450,440
A01,T028,2000,1335,3550
A01,T029,2000,417,940
A01,T030,2000,2283,6500
A01,T031,2000,309,510
A01,T032,2000,1032,1750
A01,T033,2000,1749,890
A01,T034,2000,777,390
A01,T035,2000,2601,1500
A01,T036,2000,771,1050
A01,T037,2000,579,750
A01,T038,2000,1014,1400
A01,T039,2000,1569,940
A01,T040,2000,573,460
A01,T041,2000,1596,1350
A01,T042,2000,858,970
A01,T043,2000,381,430
A01,T044,2000,87,45
A01,T045,2000,120,45
A01,T046,2000,54,30
A01,T047,2000,96,70
A01,T048,2000,633,650
A01,T049,2000,447,440
A01,T050,2000,579,790
A01,T051,2000,1842,5100
A01,T052,2000,120,250
A01,T053,2000,1515,1850
A01,T054,2000,189,130
A01,T055,2000,312,250
A01,T056,2000,204,90
A01,T057,2000,366,210
A01,T058,2000,1065,910
A01,T059,2000,1689,930
A01,T060,2000,1191,1350
A01,T062,2000,2157,1750
A01,T063,2000,1677,2000
A01,T064,2000,1212,1100
A01,T065,2000,306,290
A01,T066,2000,684,700
A01,T067,2000,45,45
A01,T068,2000,957,990
A01,T069,2000,840,2100
A01,T070,2000,261,360
A01,T071,2000,843,610
A01,T072,2000,1413,1700
A01,T073,2000,3684,3850
A01,T074,2000,732,720
A01,T075,2000,372,230
A01,T076,2000,5544,5500
A01,T999,2000,9,3
A01,TTotal,2000,75612,77400
A011,A100100,2000,3,3
A011,A100200,2000,6,0
A011,A100500,2000,3,0
A011,A100700,2000,0,0
A011,A100800,2000,0,0
A011,A100900,2000,3,0
A011,A101100,2000,0,0
A011,A101200,2000,0,0
A011,A101300,2000,3,0
A011,A101400,2000,3,6
A011,A101500,2000,6,0
A011,A101800,2000,0,0
A011,A101900,2000,0,0
A011,A102100,2000,3,0
A011,A102200,2000,9,21
A011,A102300,2000,6,0
A011,A102400,2000,0,12
A011,A102500,2000,6,3
A011,A102600,2000,15,25
A011,A102800,2000,6,3
A011,A103000,2000,3,6
A011,A103100,2000,6,6
A011,A103200,2000,0,3
A011,A103300,2000,0,0
A011,A103400,2000,3,12
A011,A103500,2000,3,18
A011,A103600,2000,0,0
A011,A104100,2000,3,0
A011,A104700,2000,3,0
A011,A104800,2000,3,0
A011,A104900,2000,9,3
A011,A105100,2000,12,9
A011,A105200,2000,0,0
A011,A105300,2000,15,3
A011,A105400,2000,36,20
A011,A105500,2000,6,6
A011,A105600,2000,6,3
A011,A105700,2000,6,0
A011,A105900,2000,3,0
A011,A106200,2000,3,0
A011,A106300,2000,6,15
A011,A106500,2000,6,0
A011,A106600,2000,3,0
A011,A106700,2000,3,3
A011,A106900,2000,3,12
A011,A107100,2000,0,0
A011,A107200,2000,3,0
A011,A107300,2000,0,3
A011,A107600,2000,0,0
A011,A107700,2000,6,3
A011,A107800,2000,9,3
A011,A108000,2000,3,9
A011,A108500,2000,6,0
A011,A108600,2000,3,0
A011,A108900,2000,3,15
A011,A109000,2000,6,0
A011,A109100,2000,9,0
A011,A109200,2000,6,0
A011,A109300,2000,3,0
A011,A109400,2000,6,0
A011,A109500,2000,12,30
A011,A109600,2000,6,0
A011,A109700,2000,9,21
A011,A109800,2000,9,6
A011,A110100,2000,3,0
A011,A110200,2000,0,3
A011,A110400,2000,9,9
A011,A110500,2000,0,0
A011,A110700,2000,12,21
A011,A110800,2000,3,0
A011,A110900,2000,6,0
A011,A111100,2000,0,0
A011,A111200,2000,9,15
A011,A111300,2000,3,3
A011,A111400,2000,3,0
A011,A111500,2000,9,12
A011,A111600,2000,12,15
A011,A111800,2000,3,3
A011,A112100,2000,3,3
A011,A112300,2000,0,0
A011,A112400,2000,3,0
A011,A112500,2000,0,3
A011,A112600,2000,0,0
A011,A113200,2000,6,0
A011,A113300,2000,0,3
A011,A113400,2000,6,15
A011,A113500,2000,6,15
A011,A113700,2000,3,0
A011,A113800,2000,0,0
A011,A114100,2000,6,0
A011,A114200,2000,6,3
A011,A114300,2000,3,0
A011,A114700,2000,6,21
A011,A114800,2000,0,0
A011,A114900,2000,0,0
A011,A115000,2000,6,0
A011,A115300,2000,6,0
A011,A115500,2000,3,3
A011,A115600,2000,0,6
